tokens,BIO
"['После', 'освобождения', 'женщина', 'планирует', 'покинуть', 'Пакистан', 'вместе', 'с', 'семьей', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']"
"['Совет', 'Европейского', 'союза', 'принял', 'сроки', 'переходного', 'периода', 'пребывания', 'Великобритании', 'в', 'составе', 'ЕС', 'до', 'ее', 'выхода', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O']"
"['Рааб', 'сменит', 'на', 'этом', 'посту', 'Дэвида', 'Дэвиса', ',', 'отставку', 'которого', 'приняла', 'ранее', 'премьер-министр', 'Великобритании', 'Тереза', 'Мэй', '.']","['I-PER', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-PER', 'I-PER', 'O']"
"['""', 'Эта', 'мечта', 'умирает', ',', 'задыхаясь', 'в', 'бессмысленных', 'сомнениях', 'в', 'самих', 'себе', '""', ',', '-', 'написал', 'Джонсон', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']"
"['Политический', 'корреспондент', 'BBC', 'отмечает', ',', 'что', 'уход', 'Джонсона', 'превратил', 'неловкую', 'и', 'сложную', 'для', 'премьера', 'ситуацию', 'в', 'полномасштабный', 'кризис', '.']","['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Консервативные', 'политики', 'часто', 'высказываются', 'в', 'поддержку', 'суровых', 'наказаний', '-', 'в', 'основном', ',', 'чтобы', 'обеспечить', 'себе', 'поддержку', 'на', 'выборах', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Однако', 'господин', 'Джонсон', 'ушел', 'в', 'отставку', 'по', 'своему', 'желанию', ',', 'не', 'согласившись', 'с', 'планом', 'выхода', 'Великобритании', 'из', 'ЕС', '.']","['O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-ORG', 'O']"
"['Решение', 'суда', 'вызвало', 'протесты', 'в', 'ряде', 'городов', 'Пакистана', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['Решение', 'судей', 'вызвало', 'яростное', 'возмущение', 'сторонников', 'радикальной', 'исламистской', 'партии', ',', 'которые', 'потребовали', 'отменить', 'это', 'решение', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'течение', 'этого', 'времени', 'британская', 'сторона', 'не', 'сможет', 'участвовать', 'в', 'принятии', 'решений', ',', 'но', 'продолжит', 'соблюдать', 'правила', 'Евросоюза', ',', 'вносить', 'взносы', 'в', 'его', 'бюджет', 'и', 'признавать', 'решения', 'суда', 'ЕС', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'B-ORG', 'O']"
"['Люди', 'перекрывают', 'улицы', 'и', 'жгут', 'покрышки', 'они', 'недовольны', 'решением', 'Верховного', 'суда', ',', 'который', 'накануне', 'оправдал', 'женщину', ',', 'которая', 'восемь', 'лет', 'ждала', 'исполнения', 'смертного', 'приговора', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Об', 'этом', 'пакистанские', 'СМИ', 'сообщили', 'в', 'субботу', ',', '3', 'ноября', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ранее', 'сегодня', 'офис', 'премьер-министра', 'Соединенного', 'Королевства', 'Терезы', 'Мэй', 'объявил', 'о', 'том', ',', 'что', 'глава', 'внешнеполитического', 'ведомства', 'страны', 'Борис', 'Донсон', 'покинул', 'свой', 'пост', 'в', 'знак', 'протеста', 'против', 'смягчения', 'условий', 'Brexit', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'B-PER', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Сегодня', 'днем', 'премьер-министр', 'принял', 'отставку', 'Бориса', 'Джонсона', 'с', 'поста', 'качестве', 'министра', 'иностранных', 'дел', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Накануне', 'в', 'отставку', 'подал', 'министр', 'по', 'вопросам', 'выхода', 'Великобритании', 'из', 'Евросоюза', 'Дэвид', 'Дэвис', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-ORG', 'B-PER', 'I-PER', 'O']"
"['Как', 'следует', 'из', 'письма', 'об', 'отставке', ',', 'Дэвис', 'обвинил', 'премьера', 'в', 'том', ',', 'что', 'из-за', 'ее', 'политики', '""', 'при', 'самом', 'лучшем', 'раскладе', '""', 'позиции', 'Лондона', 'на', 'переговорах', 'с', 'ЕС', 'по', '""', 'Брекзиту', '""', 'окажутся', 'ослаблены', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Имран', 'Хан', 'был', 'избран', 'после', 'публичного', 'заявления', 'в', 'поддержку', 'пакистанских', 'законов', 'о', '«', 'богохульстве', '»', ',', 'что', 'многие', 'комментаторы', 'считают', 'умиротворением', 'жестких', 'избирателей', 'и', 'отказом', 'от', 'его', 'прошлой', 'платформы', 'популиста-реформиста', '.']","['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ранее', 'британский', 'министр', 'по', 'вопросам', 'выхода', 'из', 'Европейского', 'союза', 'Дэвид', 'Дэвис', 'ушел', 'в', 'отставку', 'из-за', 'несогласия', 'со', 'стратегией', '""', 'мягкого', 'Брекзита', '""', ',', 'избранной', 'премьером', 'Терезой', 'Мэй', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']"
"['EU', 'официально', 'начала', 'свою', 'кампанию', '.']","['I-ORG', 'O', 'O', 'O', 'O', 'O']"
"['Напомним', ',', 'что', 'причиной', 'отставки', 'Бориса', 'Джонсона', ',', 'а', 'до', 'него', 'и', 'главы', 'профильного', 'министерства', 'Дэвида', 'Дэвиса', ',', 'стало', 'именно', 'их', 'несогласие', 'с', 'позицией', 'главы', 'кабинета', 'министров', '.']","['O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Дэвис', 'в', 'прошении', 'об', 'отставке', ',', 'поданном', 'Т', '.']","['I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER']"
"['Мотивом', 'к', 'убийству', 'послужило', 'его', 'критическое', 'отношение', 'к', 'закону', 'о', 'богохульстве', 'и', 'предложение', 'помиловать', 'Азию', 'Биби', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['Предполагаемое', 'признание', 'было', 'получено', 'перед', 'лицом', 'разъяренной', 'толпой', ',', 'которая', 'грозилась', 'ее', 'убить', 'на', 'месте', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Обвинения', 'в', 'оскорблении', 'мусульманского', 'пророка', 'вызвали', 'несогласие', 'в', 'ряде', 'государств', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Вместо', 'этого', 'время', 'и', 'силы', 'уходят', 'на', 'топчущиеся', 'на', 'месте', 'переговоры', 'про', '""', 'Брекзиту', '""', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Время', 'Brexit-ю', 'определили', 'на', '23', ':', '00', '29', 'марта', '2019', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['ред', '.']","['O', 'O']"
"['Недовольные', 'обещают', ',', 'что', 'не', 'прекратят', 'протесты', ',', 'пока', '""', 'Биби', 'не', 'будет', 'повешена', '""', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O']"
"['7', 'июля', 'газета', 'The', 'Times', 'писала', ',', 'что', 'глава', 'правительство', 'пообещала', 'отправить', 'в', 'отставку', 'Джонсона', 'и', 'других', 'министров', ',', 'если', 'они', 'откажутся', 'принять', 'ее', 'план', 'по', 'выходу', 'из', 'Евросоюза', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']"
"['Он', 'считает', ',', 'что', 'Тереза', 'Мэй', 'идет', 'на', 'значительные', 'уступки', 'Брюсселю', '.']","['O', 'O', 'O', 'O', 'B-PER', 'B-PER', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['Противники', 'такого', 'подхода', 'ранее', 'уже', 'указывали', ',', 'что', 'все', 'территории', 'Великобритании', 'должны', 'иметь', 'одинаковые', 'условия', 'после', 'выхода', 'из', 'ЕС', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']"
"['Месяц', 'назад', ',', 'когда', 'The', 'Observer', 'раскрыла', ',', 'что', 'он', 'провел', 'несколько', 'встреч', ',', 'на', 'которых', 'ему', 'предлагались', 'выгодные', 'сделки', ',', 'Бэнкс', 'сообщил', 'парламентскому', 'расследованию', ',', 'что', 'встреч', 'было', '""', 'две', 'или', 'три', '""', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Джонсона', ',', 'известного', 'сторонника', 'Brexit', ',', 'пока', 'не', 'объявлена', '.']","['I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Наполеон', ',', 'Гитлер', 'и', 'другие', 'хотели', 'сделать', 'нечто', 'подобное', ',', 'но', 'плохо', 'кончили', '""', '.']","['B-PER', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Из-за', 'беспорядков', 'образовались', 'заторы', ',', 'мешающие', 'работе', 'экстренных', 'служб', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Это', 'был', 'шанс', 'сделать', 'все', 'по-другому', ',', 'быть', 'более', 'динамичными', 'и', 'максимизировать', 'преимущества', 'Великобритании', 'как', 'открытой', 'глобальной', 'экономики', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']"
"['Новым', 'министром', 'Великобритании', 'по', 'выходу', 'страны', 'из', 'Европейского', 'Союза', '(', 'Brexit', ')', 'назначен', '44-летний', 'Доминик', 'Рааб', '.']","['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['В', 'пятницу', 'продолжились', 'демонстрации', 'против', 'освобождения', 'христианки', ':', 'так', ',', 'около', '2', 'тыс', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Судя', 'по', 'ее', 'выступлению', 'в', 'четверг', 'на', 'экстренном', 'саммите', 'Евросоюза', 'в', 'Брюсселе', ',', 'британский', 'премьер', 'рассчитывает', 'на', 'значительные', 'уступки', 'со', 'стороны', 'бывших', 'коллег', 'по', 'единой', 'Европе', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"[')', 'приняла', 'отставку', 'Бориса', 'Джонсона', 'с', 'поста', 'главы', 'МИД', '.']","['O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'B-ORG', 'O']"
"['Ранее', 'сообщалось', ',', 'то', 'саммит', 'глав', 'государств', 'и', 'правительств', '27', 'стран', 'ЕС', 'без', 'Великобритании', 'после', 'которого', 'Украина', 'и', 'Британия', 'планируют', 'усилить', 'сотрудничество', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O']"
"['""', 'Я', 'могу', 'только', 'сожалеть', ',', 'что', 'идея', 'Brexit', 'не', 'ушла', 'вместе', 'с', 'Дэвисом', 'и', 'Джонсоном', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'B-PER', 'O']"
"['Парадоксальным', 'образом', 'каждый', 'новый', 'успех', 'английских', 'футболистов', 'становится', 'для', 'правительства', 'очередной', 'проблемой', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['По', 'его', 'данным', ',', 'это', 'произошло', 'на', 'фоне', 'провала', 'переговоров', 'о', 'судьбе', 'Биби', 'между', 'правительством', 'и', 'радикальными', 'исламистами', ',', 'которые', 'требуют', 'публичного', 'повешения', 'Биби', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']"
"['В', 'то', 'время', 'у', 'Биби', 'произошла', 'ссора', 'с', 'несколькими', 'женщинами-мусульманками', ',', 'с', 'которыми', 'она', 'работала', '.']","['O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['После', 'оправдания', 'Биби', 'судом', 'в', 'Пакистане', 'начались', 'беспорядки', '.']","['O', 'O', 'B-PER', 'O', 'O', 'B-LOC', 'O', 'O', 'O']"
"['Сама', 'она', 'утверждала', ',', 'что', 'невиновна', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Асия', 'Биби', 'была', 'первой', 'женщиной', ',', 'осужденной', 'по', 'этому', 'закону', '.']","['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'Исламабаде', 'полиция', 'оцепила', 'центральную', 'часть', 'города', ',', 'где', 'находится', 'Верховный', 'суд', ',', 'а', 'для', 'сдерживания', 'протестующих', 'власти', 'вывели', 'на', 'улицы', 'армейские', 'подразделения', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['А', 'это', 'уже', 'не', 'шутки', 'для', 'члена', 'британского', 'правительства', ':', 'одно', 'дело', 'российские', 'граждане', 'Скрипали', ',', 'на', 'которых', 'можно', 'проводить', 'любые', 'эксперименты', ',', 'а', 'другое', '-', 'собственные', 'люди', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Примечательно', ',', 'что', 'сегодня', 'Соединенное', 'Королевство', '«', 'потеряло', '»', 'сразу', '2-х', 'министров', ':', 'первым', 'подал', 'в', 'отставку', 'министр', 'по', 'задачам', 'Brexit', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Об', 'отставке', 'Джонсона', 'стало', 'известно', 'за', 'полчаса', 'до', 'обращения', 'премьера', 'Терезы', 'Мэй', 'к', 'членам', 'парламента', 'о', 'плане', 'выхода', 'Британии', 'из', 'ЕС', ',', 'которым', 'многие', 'остались', 'недовольны', '.']","['O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O']"
"['С', '2012', 'года', 'и', 'по', 'настоящее', 'время', 'он', 'был', 'министром', 'здравоохранения', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'Пакистане', 'отменен', 'смертный', 'приговор', 'христианке', 'Азии', 'Биби', ',', '11', ':', '10', 'REGNUM', 'Верховный', 'суд', 'Пакистана', 'отменил', '31', 'октября', 'ранее', 'вынесенный', 'смертный', 'приговор', 'женщине-христианке', 'Азии', 'Биби', 'осужденной', 'за', 'богохульство', 'и', 'оскорбление', 'ислама', ',', 'а', 'также', 'постановил', 'освободить', 'ее', ',', 'сообщает', 'британское', 'агентство', 'Reuters', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-ORG', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']"
"['От', 'смерти', 'их', 'спасла', 'полиция', '.']","['O', 'O', 'O', 'O', 'O', 'O']"
"['Прокуроры', 'утверждали', ',', 'что', 'во', 'время', 'последовавшей', 'ссоры', 'женщины', 'сказали', ',', 'что', 'Биби', 'следует', 'принять', 'ислам', ',', 'а', 'та', 'в', 'ответ', 'произнесла', 'три', 'богохульных', 'комментария', 'в', 'адрес', 'пророка', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Тереза', 'Мэй', 'предупредила', 'в', 'письме', 'министров', ',', 'что', 'несогалсных', 'с', 'приянтой', 'стратегией', 'выхода', 'из', 'Евросоюза', 'ждет', 'отставка', '.']","['B-PER', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O']"
"['Вместе', 'с', 'ним', 'Даунинг-стрит', 'покинули', 'младшие', 'министры', '—', 'госсекретарь', 'по', 'Brexit', 'Стив', 'Бейкер', 'и', 'Суэлла', 'Браверман', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O']"
"['Просьбу', 'о', 'помиловании', 'от', 'имени', 'всех', 'верующих', 'Русской', 'православной', 'церкви', 'направил', 'властям', 'Пакистана', 'патриарх', 'Московский', 'и', 'всея', 'Руси', 'Кирилл', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']"
"['Ханта', 'занял', 'Мэттью', 'Хэнкок', ',', 'сообщает', 'Даунинг-стрит', '.']","['I-PER', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-LOC', 'O']"
"['В', 'перерыве', 'Биби', 'выпила', 'воду', 'из', 'той', 'же', 'бутылки', ',', 'из', 'которой', 'пили', 'ее', 'напарницы', '.']","['O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Также', 'в', 'правительстве', 'консерваторов', 'занимал', 'должность', 'министра', 'по', 'делам', 'судов', 'и', 'правосудия', '.']","['O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Смягчить', 'наказание', 'призывали', 'правозащитные', 'организации', 'Amnesty', 'International', 'и', 'Human', 'Rights', 'Watch', ',', 'а', 'также', 'папа', 'римский', 'Бенедикт', 'XVI', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['Во-вторых', ',', 'будет', 'выполнять', 'законы', 'ЕС', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']"
"['Причиной', ',', 'по', 'его', 'словам', ',', 'стало', 'несогласие', 'с', 'планом', 'Мэй', 'в', 'вопросах', 'взаимоотношений', 'Евросоюза', 'и', 'Великобритании', 'после', 'Brexit', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'B-ORG', 'O', 'B-LOC', 'O', 'O', 'O']"
"['Во', 'вторник', ',', '26', 'июня', ',', 'королева', 'Великобритании', 'Елизавета', 'II', 'дала', 'свое', 'согласие', 'относительно', 'выхода', 'Соединенного', 'Королевства', 'из', 'состава', 'Европейского', 'Союза', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'B-ORG', 'I-ORG', 'O']"
"['Напомним', ',', 'Дэвид', 'Дэвис', 'ушел', 'в', 'отставку', 'с', 'поста', 'министра', 'по', 'вопросам', 'Brexit', 'из-за', 'несогласия', 'с', 'новой', 'правительственной', 'стратегией', 'сотрудничества', 'Великобритании', 'с', 'ЕС', '.']","['O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-ORG', 'O']"
"['Когда', 'ей', 'сообщили', 'о', 'вердикте', ',', 'она', 'встретила', 'его', 'с', 'недоверием', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Незадолго', 'до', 'выступления', 'Мэй', 'в', 'парламенте', 'стало', 'известно', 'и', 'об', 'уходе', 'с', 'поста', 'Бориса', 'Джонсона', '.']","['O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['Этот', 'период', 'продлится', 'до', '31', 'декабря', '2020', 'года', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'июне', '2009', 'года', 'обвинения', 'в', '«', 'богохульстве', '»', 'адрес', 'Асии', 'Биби', 'возникли', 'из-за', 'спора', 'о', 'чашке', 'воды', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['После', 'нескольких', 'реплик', 'в', 'адрес', 'христианской', 'веры', 'Асия', 'Биби', 'ответила', ':', '«', 'Я', 'верю', 'в', 'Иисуса', 'Христа', ',', 'умершего', 'на', 'кресте', 'за', 'грехи', 'человечества', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Все', 'права', 'защищены', '.']","['O', 'O', 'O', 'O']"
"['Ранее', 'со', 'своего', 'поста', 'ушел', 'министр', 'по', 'выходу', 'Великобритании', 'из', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']"
"['""', 'Для', 'нас', 'это', '(', 'отставка', 'Дэвиса', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']"
"['В', 'публичных', 'выступлениях', 'Ризви', 'сказал', ',', 'что', 'его', 'единственное', 'требование', 'заключается', 'в', 'том', ',', 'чтобы', 'мать', 'пятерых', 'была', 'казнена', 'в', 'соответствии', 'с', 'наказанием', 'за', 'богохульство', 'по', 'Уголовному', 'кодексу', 'Пакистана', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['Правительство', 'сначала', 'прошло', 'на', 'уступки', 'и', 'обещало', 'закрыть', 'Биби', 'выезд', 'из', 'страны', ',', 'но', 'потом', 'арестовало', 'основных', 'организаторов', 'беспорядков', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['По', 'мнению', 'Захаровой', ',', 'Борис', 'Джонсон', ',', '«', 'британский', 'король', 'политической', 'эксцентрики', '»', ',', 'не', 'захотел', 'оставаться', 'в', '«', 'дырявой', 'шлюпке', '»', 'правительства', '«', 'А', 'что', 'вы', 'хотите', '?']","['O', 'O', 'B-PER', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
