tokens,BIO
"['с', 'отличием', 'окончил', 'Саратовский', 'государственный', 'социально-экономический', 'университет', '.']","['O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']"
"['Слухи', 'о', 'том', ',', 'что', 'структуры', 'Ковальчука', 'получат', 'блокпакет', 'Первого', 'канала', ',', 'появились', 'весной', '2010', 'года', ',', 'однако', 'эти', 'сообщения', 'опровергались', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Потом', 'они', 'прекратились', 'так', 'же', 'неожиданно', ',', 'как', 'начались', '""', ',', '-', 'заявил', 'Гукемухов', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']"
"['Кроме', 'этого', ',', 'освобожден', 'от', 'должности', 'начальник', 'Уральского', 'юридического', 'института', 'МВД', 'РФ', 'генерал-майор', 'Александр', 'Гук', 'и', 'первый', 'заместитель', 'начальника', 'Центра', '""', 'Олимпиада-2014', '""', 'МВД', 'РФ', 'полковник', 'милиции', 'Сергей', 'Селиверстов', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'B-ORG', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-ORG', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['Хвесюк', 'продолжит', 'принимать', 'участие', 'в', 'стратегическом', 'управлении', 'банком', 'в', 'качестве', 'члена', 'совета', 'директоров', '.']","['I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Ничего', 'не', 'знаю', ',', 'ничего', 'говорить', 'не', 'буду', '""', ',', '-', 'заявил', 'он', 'журналистам', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', '1993', 'г', '.']","['O', 'O', 'O', 'O']"
"['Им', 'оказался', '53-летний', 'Иржи', 'Руснок', ',', 'хорошо', 'знакомый', 'Земану', 'с', 'той', 'поры', ',', 'когда', 'Руснок', 'в', '2001-2002', 'годах', 'работал', 'министром', 'финансов', 'в', 'правительстве', 'Земана', '.']","['O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']"
"['Аналогичные', 'агентства', 'по', 'оказанию', 'поддержки', 'другим', 'государствам', 'уже', 'имеются', ',', 'к', 'примеру', ',', 'в', 'Бразилии', 'и', 'США', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Внимание', ',', 'привлеченное', 'к', 'фигуре', 'Коулсона', 'после', 'начала', 'расследования', ',', 'связано', 'с', 'обстоятельствами', 'его', 'ухода', 'с', 'поста', 'главреда', 'The', 'News', 'of', 'the', 'World', 'в', '2007', 'году', '.']","['O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Напомним', ',', 'в', 'МВД', 'проходит', 'аттестация', 'личного', 'состава', '.']","['O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O']"
"['Далее', 'предвыборная', 'борьба', 'за', 'должность', 'ректора', 'ознаменовалась', 'ослаблением', 'административных', 'позиций', 'основного', 'конкурента', 'Линик', '-', 'профессора', 'Владимира', 'Семенова', 'в', 'спешном', 'порядке', 'сняли', 'с', 'поста', 'учёного', 'секретаря', 'Учёного', 'совета', 'и', 'выдворили', 'из', 'служебного', 'кабинета', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Максакова', 'и', 'А', '.']","['I-PER', 'O', 'B-PER', 'I-PER']"
"['Голосование', 'чужими', 'карточками', 'является', 'распространенной', 'практикой', 'в', 'украинском', 'парламенте', ',', 'несмотря', 'на', 'то', ',', 'что', 'Конституция', 'Украины', 'требует', 'от', 'депутатов', 'личного', 'голосования', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Для', 'роста', 'доли', 'ВИЭ', 'в', 'энергобалансе', ',', 'по', 'мнению', 'эксперта', ',', 'необходимо', 'подготовить', 'техническую', 'и', 'правовую', 'базу', 'для', 'развития', 'альтернативной', 'энергетики', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Шевчуку', 'противостоял', 'действующий', 'спикер', 'парламента', ',', 'лидер', 'партии', '""', 'Обновление', '""', 'Анатолий', 'Каминский', '.']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-PER', 'I-PER', 'O']"
"['Напомним', ',', 'что', 'в', 'марте', '2011', 'г', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Следственный', 'комитет', 'возбудил', 'уголовное', 'дело', 'по', 'статье', '105', 'УК', 'РФ', '(', '""', 'убийство', '""', ')', '.']","['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ранее', 'глава', 'Мособлизбиркома', 'Ирек', 'Вильданов', 'сообщал', ',', 'что', 'каждый', 'кандидат', 'должен', 'предоставить', '351', 'подпись', 'муниципальных', 'депутатов', 'и', 'глав', 'до', '24', 'июля', '.']","['O', 'O', 'B-ORG', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['К', '.']","['B-PER', 'I-PER']"
"['Мособлдума', 'позволила', 'Андрею', 'Воробьеву', 'возглавить', 'правительство', 'Московская', 'областная', 'дума', 'совместила', 'посты', 'губернатора', 'и', 'главы', 'правительства', ',', 'сообщает', '""', 'Интерфакс', '""', '.']","['B-ORG', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O']"
"['Брину', 'досталась', 'непонятная', 'должность', '""', 'со-основателя', '""', 'и', 'ответственность', 'за', 'новые', 'продукты', 'Google', '.']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']"
"['Риис-Йохансона', 'на', 'посту', 'министра', 'энергетики', 'станет', 'Ола', 'Бортен', 'Моэ', ',', 'передает', 'агентство', 'Reuters', '.']","['I-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O']"
"['Прежний', 'глава', 'президентской', 'администрации', 'Рам', 'Эмануэл', 'ушел', 'в', 'отставку', 'в', 'октябре', '2010', 'года', ',', 'поскольку', 'намерен', 'баллотироваться', 'на', 'пост', 'мэра', 'Чикаго', '.']","['O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['Сам', 'областной', 'прокурор', 'Александр', 'Мохов', 'также', 'попал', 'под', 'подозрение', '.']","['O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O']"
"['На', 'минувшей', 'неделе', 'он', 'получил', 'мандат', 'депутата', 'Госдумы', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']"
"['Кроме', 'того', ',', 'США', 'так', 'и', 'не', 'смогли', 'сформулировать', 'четкую', 'позицию', 'по', 'делу', 'Д', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER']"
"['Также', 'мандаты', 'сохраняют', 'депутаты', 'Госдумы', 'V', 'созыва', 'бывшие', 'члены', '""', 'Справедливой', 'России', '""', 'Александр', 'Бабаков', '(', 'вице-спикер', 'Госдумы', 'V', 'созыва', ')', 'и', 'Михаил', 'Старшинов', ',', 'а', 'также', '""', 'единороссы', '""', 'Павел', 'Крашенинников', ',', 'Олег', 'Морозов', ',', 'Алина', 'Кабаева', ',', 'Константин', 'Косачев', ',', 'Сергей', 'Неверов', ',', 'Владимир', 'Пехтин', ',', 'Валерий', 'Язев', ',', 'Ольга', 'Борзова', ',', 'Владимир', 'Плигин', ',', 'Александр', 'Хинштейн', ',', 'Отари', 'Аршба', ',', 'Андрей', 'Исаев', ',', 'Владислав', 'Резник', '.']","['O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O']"
"['Сурков', 'родился', 'в', 'Липецкой', 'области', '.']","['I-PER', 'O', 'O', 'B-LOC', 'I-LOC', 'O']"
"['""', 'Вне', 'всякого', 'сомнения', ',', 'очень', 'важным', 'является', 'закон', 'о', 'государственном', 'бюджете', 'на', 'следующий', 'год', 'и', 'на', 'предстоящую', 'трехлетку', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['3', 'ст', '30', ',', 'ч', '.']","['O', 'O', 'O', 'O', 'O', 'O']"
"[',', 'не', 'будет', 'знамени', 'движения', '""', 'Талибан', '""', 'и', 'таблички', 'с', 'надписью', '""', 'Исламский', 'Эмират', 'Афганистан', '""', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O']"
"['Сурков', 'долгое', 'время', 'работал', 'в', 'Кремле', ',', 'где', 'занимал', 'пост', 'первого', 'заместителя', 'руководителя', 'президентской', 'администрации', ',', 'а', 'после', 'ухода', 'Сергея', 'Нарышкина', 'в', 'Госдуму', 'временно', 'ее', 'возглавлял', '.']","['I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-ORG', 'O', 'O', 'O', 'O']"
"['Но', 'про', 'ее', 'финансовую', 'сторону', 'пока', 'не', 'стоит', 'затрагивать', ',', 'поскольку', 'вопрос', 'здесь', 'не', 'в', 'экономическом', 'разрезе', ',', 'а', 'в', 'единых', 'подходах', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Милонов', '.']","['I-PER', 'O']"
"['Теперь', 'уже', 'бывший', 'глава', 'Росдравнадзора', '–', 'не', 'единственный', 'влиятельный', 'противник', 'нового', 'закона', 'о', 'лекарственных', 'средствах', '.']","['O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Русская', 'служба', 'новостей', '""', '—', 'информационная', 'система', ',', 'представляющая', 'собой', 'FM-радиостанцию', ',', 'информационное', 'агентство', 'и', 'новостную', 'сеть', '""', 'Русского', 'радио', '""', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'Латвии', 'уволили', 'главного', 'борца', 'с', 'коррупцией', 'Начальник', 'латвийского', 'бюро', 'по', 'борьбе', 'с', 'коррупцией', '(', 'KNAB', ')', 'Нормунд', 'Вилнитис', 'снят', 'с', 'должности', ',', 'сообщает', 'Mixnews', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Медведев', 'назначил', 'нового', 'главного', 'гаишника', 'Москвы', 'Президент', 'России', 'Дмитрий', 'Медведев', 'освободил', 'от', 'занимаемой', 'должности', 'начальника', 'УГИБДД', 'города', 'Москвы', 'Сергея', 'Казанцева', '.']","['B-PER', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-LOC', 'B-PER', 'I-PER', 'O']"
"['А', '.']","['B-PER', 'I-PER']"
"['В', 'посланиях', 'он', 'утверждал', ',', 'что', 'руководитель', 'компании', '-', 'Олег', 'Дерипаска', '-', 'управляет', '""', 'Русалом', '""', '""', 'как', 'частной', 'компанией', '""', ',', 'не', 'считаясь', 'с', 'мнением', 'других', 'акционеров', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Как', 'сообщало', 'РИА', 'Новости', ',', 'Башлаков', 'в', 'феврале', '2010', 'года', 'ушел', 'в', 'отставку', 'по', 'состоянию', 'здоровья', '.']","['O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'частности', ',', 'корреспондент', 'писал', 'коллеге', 'об', 'отказе', 'руководства', 'показывать', 'в', 'эфире', 'фотографии', 'вооруженных', 'противников', 'Асада', ',', 'сражающихся', 'с', 'сирийской', 'армией', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Напомним', ',', 'Т', '.']","['O', 'O', 'B-PER', 'I-PER']"
"['В', 'холдинге', '""', 'СТС', 'Медиа', '""', 'отказались', 'комментировать', 'ситуацию', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['То', 'есть', 'я', 'вступил', 'в', 'должность', 'на', 'законных', 'основаниях', 'и', 'отмена', 'результатов', 'выборов', 'на', 'двух', 'избирательных', 'участках', 'вовсе', 'не', 'означает', 'автоматического', 'прекращения', 'изданного', 'мной', 'постановления', '>', ',', '-', 'отметил', 'он', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['С', '1988', 'года', 'работал', 'стажером', ',', 'следователем', 'прокуратуры', 'района', ',', 'старшим', 'следователем', ',', 'следователем', 'по', 'особо', 'важным', 'делам', ',', 'более', '12', 'лет', '-', 'начальником', 'отдела', 'по', 'расследованию', 'убийств', 'и', 'бандитизма', 'прокуратуры', 'Красноярского', 'края', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O']"
"['Рен', ',', 'перед', 'ЕС', 'остро', 'стоит', 'вопрос', 'проведения', 'структурных', 'реформ', ',', 'которые', 'повысят', 'его', 'возможности', 'в', 'вопросе', 'создания', 'рабочих', 'мест', 'и', 'сокращения', 'высокого', 'уровня', 'государственного', 'долга', 'стран-участниц', '.']","['I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'В', 'результате', 'нарушаются', 'права', 'граждан', 'и', 'хозяйствующих', 'субъектов', 'на', 'бесперебойное', 'водоснабжение', 'надлежащего', 'качества', 'и', 'обоснованную', 'стоимость', 'получаемых', 'услуг', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Слюняев', 'с', '2000', 'г', '.']","['I-PER', 'O', 'O', 'O', 'O']"
"['Голикова', 'уволила', 'ректора', 'Второго', 'мединститута', '.']","['I-PER', 'O', 'O', 'B-ORG', 'I-ORG', 'O']"
"['Ранее', 'сегодня', 'президент', 'России', 'Владимир', 'Путин', ',', 'выступая', 'на', 'пленарном', 'заседании', 'Петербургского', 'международного', 'экономического', 'форума', ',', 'попросил', 'Госдуму', 'поддержать', 'проект', 'постановления', 'об', 'амнистии', 'осужденных', 'за', 'экономические', 'преступления', '.']","['O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Поэтому', 'вряд', 'ли', 'они', 'воспримут', 'укрепление', 'валют', 'в', 'качестве', 'приятного', 'сюрприза', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Путину', 'Отец', 'бывшего', 'вице-премьера', 'Владислава', 'Суркова', 'не', 'советует', 'ему', 'уходить', 'в', 'оппозицию', '.']","['I-PER', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Президент', 'Земан', 'сейчас', 'не', 'левый', 'политик', '.']","['O', 'B-PER', 'O', 'O', 'O', 'O', 'O']"
"['Ермошина', 'бессменно', 'руководит', 'Центризбиркомом', 'с', 'декабря', '1996', 'г', '.']","['I-PER', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O']"
"['Данную', 'должность', 'М', '.']","['O', 'O', 'B-PER', 'I-PER']"
"['Как', 'варианты', 'рассматриваются', 'возможности', 'приобретения', 'новых', 'шведских', 'Grippen', 'или', 'использованных', 'Eurofighter', 'Typhoon', 'от', 'Италии', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Я', 'предлагаю', 'подумать', 'вам', ',', 'Владислав', 'Васильевич', ',', 'а', 'стоит', 'ли', 'вам', 'занимать', 'эту', 'должность', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Его', 'соперник', ',', 'Пекка', 'Хаависто', ',', 'набрал', '37', '%', 'голосов', '.']","['O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'То', ',', 'что', 'произошло', ',', 'показывает', ',', 'что', 'явно', 'были', 'нарушения', 'в', 'обеспечении', 'безопасности', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Новая', 'структура', 'получила', 'название', '""', 'Фронт', '30', 'июня', '""', ',', 'сообщает', 'Ahram', 'Online', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O']"
"['До', 'работы', 'в', 'Ираке', 'Басс', 'в', 'течение', 'нескольких', 'лет', 'возглавлял', 'Операционный', 'центр', 'по', 'экстренному', 'реагированию', 'Госдепартамента', 'США', ',', 'обеспечивающий', 'координацию', 'усилий', 'по', 'защите', 'американских', 'граждан', ',', 'сотрудников', 'и', 'имущества', 'посольств', 'в', 'чрезвычайных', 'ситуациях', '.']","['O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Об', 'этом', 'сообщает', '""', 'Интерфакс', '""', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Предыдущий', 'руководитель', 'региона', 'Павел', 'Ипатов', 'был', 'отправлен', 'в', 'отставку', '23', 'марта', '.']","['O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[',', 'однако', ',', 'по', 'его', 'мнению', ',', 'уход', 'в', 'отставку', '-', 'правильное', 'решение', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Обама', 'уволил', 'командующего', 'силами', 'НАТО', 'в', 'Афганистане', 'за', 'критику', 'Генерал', 'армии', 'США', 'и', 'командующий', 'войсками', 'НАТО', 'в', 'Афганистане', 'Стэнли', 'Маккристал', 'отправлен', 'в', 'отставку', 'после', 'встречи', 'в', 'Белом', 'доме', 'с', 'президентом', 'США', 'Бараком', 'Обамой', ',', 'сообщили', 'Би-Би-Си', 'в', 'Белом', 'доме', '.']","['I-PER', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Новым', 'главкомом', 'сухопутных', 'войск', 'назначен', 'командующий', 'войсками', 'Сибирского', 'военного', 'округа', 'генерал-полковник', 'Александр', 'Постников', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'B-PER', 'I-PER', 'O']"
"['Кроме', 'того', ',', 'ранее', 'в', 'отставку', 'были', 'отправлены', 'главы', 'национальных', 'компаний', '""', 'КазМунайГаз', '""', 'и', 'АО', '""', 'Разведка', 'Добыча', 'КазМунайГаз', '""', 'из-за', 'того', ',', 'что', 'они', 'не', 'смогли', 'решить', 'конфликт', 'с', 'нефтяниками', 'в', 'Жанаозене', ',', 'что', 'и', 'привело', 'к', 'беспорядкам', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Соединенные', 'Штаты', 'и', 'Китай', 'договорились', 'о', 'необходимости', 'более', 'тесных', 'двусторонних', 'военных', 'связей', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['До', 'прихода', 'на', 'пост', 'губернатора', 'Полтавченко', 'более', '10', 'лет', 'работал', 'полпредом', 'президента', '.']","['O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Кроме', 'Исаева', ',', 'который', 'стал', 'министром', 'сельского', 'хозяйства', 'Башкирии', ',', 'из', 'нижней', 'палаты', 'парламента', 'ушли', 'Юрий', 'Зеленский', ',', 'Василий', 'Копылов', ',', 'Вячеслав', 'Володин', 'и', 'Валерий', 'Корнилов', '.']","['O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O']"
"['""', 'Андрей', 'Натанович', '(', 'Раппопорт', '.']","['O', 'B-PER', 'I-PER', 'O', 'B-PER', 'O']"
"['Кроме', 'того', ',', 'сообщалось', ',', 'что', '69-летний', 'Т', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER']"
"['Помощником', 'министра', 'по', 'вопросам', 'терроризма', 'и', 'финансовой', 'разведки', 'останется', 'Стюарт', 'Леви', ',', 'с', '2004', 'года', 'занимавший', 'этот', 'пост', 'в', 'администрации', 'президента', 'Джорджа', 'Буша', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['-', 'руководитель', 'дирекции', 'по', 'СМИ', 'этого', 'банка', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Данные', 'фамилии', 'в', 'аналогичном', 'порядке', 'назывались', 'еще', 'в', 'мае', 'по', 'итогам', 'праймериз', '""', 'Единой', 'России', '""', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O']"
"['Также', 'в', 'совет', 'директоров', 'АВТОВАЗа', 'вошли', ':', 'председатель', 'совета', 'директоров', 'ИК', '""', 'Тройка', 'Диалог', '""', 'Рубен', 'Варданян', ',', 'заместитель', 'генерального', 'директора', 'ГК', '""', 'Ростехнологии', '""', 'Алексей', 'Алешин', ',', 'президент', 'группы', '""', 'АВТОВАЗ', '""', 'Б', '.']","['O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-PER', 'I-PER']"
"['В', 'посольстве', 'США', 'агентству', 'отказались', 'комментировать', 'ситуацию', 'до', 'понедельника', ',', '10', 'января', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Виноградов', '.']","['I-PER', 'O']"
