tokens,BIO
"['И', 'двухтысячные', 'в', 'России', 'больше', 'резонировали', 'со', 'спокойно-лиричным', 'творчеством', 'Харуки', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']"
"['Участники', 'турнира', '•', 'Веселин', 'Топалов', '(', 'Болгария', ',', '30', 'лет', ',', 'рейтинг', '—', '2801', ')', '•', 'Вишванатан', 'Ананд', '(', 'Индия', ',', '36,', '2792', ')', '•', 'Левон', 'Аронян', '(', 'Армения', ',', '23,', '2752', ')', '•', 'Петер', 'Леко', '(', 'Венгрия', ',', '26,', '2740', ')', '•', 'Василий', 'Иванчук', '(', 'Украина', ',', '36,', '2729', ')', '•', 'Борис', 'Гельфанд', '(', 'Израиль', ',', '37,', '2723', ')', '•', 'Этьенн', 'Бакро', '(', 'Франция', ',', '22,', '2717', ')', '•', 'Шахрияр', 'Мамедьяров', '(', 'Азербайджан', ',', '20,', '2709', ')', '•', 'Майкл', 'Адамс', '(', 'Великобритания', ',', '34,', '2707', ')', '•', 'Иван', 'Соколов', '(', 'Нидеоланды', ',', '37,', '2689', ')', '•', 'Гата', 'Камский', '(', 'США', ',', '31,', '2686', ')', '•', 'Сергей', 'Тивяков', '(', 'Нидерланды', ',', '32,', '2669', ')', '•', 'Сергей', 'Карякин', '(', 'Украина', ',', '15,', '2660', ')', '•', 'Люк', 'Ван', 'Велли', '(', 'Нидерланды', ',', '33,', '2647', ')', 'Средний', 'рейтинг', 'турнира', '—', '2716', '.']","['O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Материалы', 'к', 'исследованию', ':', 'письма', ',', 'рабочие', 'дневники', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Против', 'запрета', 'выступил', 'ряд', 'религиозных', 'лидеров', ',', 'аргументировавших', 'свою', 'позицию', 'тем', ',', 'что', 'фетвы', 'являются', 'неотъемлемой', 'частью', 'исламской', 'культуры', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Пхеньян', 'обвинил', 'Сеул', 'в', 'срыве', 'переговоров', 'В', 'заявлении', 'КНДР', 'говорится', ',', 'что', 'диалог', 'не', 'удался', 'из-за', 'того', ',', 'что', 'Сеул', 'изначально', '«', 'умышленно', 'намеревался', 'сделать', 'переговоры', 'нежизнеспособными', '»', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['»', 'Ранним', 'утром', '4', 'ноября', '1943', 'года', 'на', 'пароходе', '«', 'Дайрен-Мару', '»', 'Вертинский', 'покинул', 'Шанхай', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-PER', 'O', 'B-LOC', 'O']"
"['В', 'число', 'избранных', 'попал', 'и', 'лучший', 'арбитр', 'Россия', '—', 'Валентин', 'Иванов', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['""', 'Программы', 'добровольческие', ',', 'в', 'них', 'есть', 'единственная', 'статья', '«', 'оплата', 'труда', '»', '-', 'бухгалтеру', ',', 'который', 'будет', 'оформлять', 'финансовые', 'документы', 'проекта', '""', ',', '-', 'цитирует', '«', 'Комсомольская', 'правда', '»', 'Наталью', 'Самойленко', ',', 'исполнительного', 'директора', 'фонда', 'Потанина', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O']"
"['Обмен', 'опытом', '.']","['O', 'O', 'O']"
"['Они', 'не', 'имели', 'достаточно', 'информации', ',', 'чтобы', 'точно', 'оценить', 'ситуацию', 'и', 'как', 'произошло', 'разделение', 'модулей', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Он', 'также', 'отметил', ',', 'что', '93', '%', 'предполагаемых', 'углеводородов', 'сосредоточено', 'в', 'месторождениях', 'суверенных', 'стран', ',', 'а', 'у', 'России', 'практически', 'нет', 'нерешённых', 'вопросов', 'по', 'разграничению', 'морских', 'пространств', 'в', 'Арктике', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['18', 'июля', 'рядом', 'с', 'перекрытой', 'полицией', 'Манежной', 'площадью', 'прошел', '""', 'народный', 'сход', '""', 'протестующих', 'против', 'обвинительного', 'приговора', 'Алексею', 'Навальному', 'и', 'Петру', 'Офицерову', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O']"
"['""', 'Мы', 'предлагаем', 'нашу', 'самую', 'ценную', 'интеллектуальную', 'собственность', 'с', 'тем', ',', 'чтобы', 'положить', 'конец', 'проблемам', 'с', 'совместимостью', 'и', 'продолжать', 'обстоятельные', 'дискуссии', 'о', 'сути', 'этого', 'вопроса', '""', ',', '-', 'сказал', 'представитель', 'Microsoft', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']"
"['Сами', 'сепаратисты', 'жаловались', ',', 'что', 'украинские', 'военные', 'якобы', 'обстреливают', 'их', 'позиции', 'под', 'Мариуполем', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['""', 'Россия', '-', 'не', 'странный', 'единичный', 'случай', ',', 'она', 'очень', 'похожа', 'на', 'большинство', 'европейских', 'стран', ',', 'где', 'доля', 'титульной', 'нации', 'в', 'населении', 'должна', 'постепенно', 'уменьшиться', 'на', 'протяжении', 'XXI', 'века', '""', ',', '-', 'заключает', 'Адоманис', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']"
"['Возмущенные', 'уволенные', 'преподаватели', 'даже', 'писали', 'открытое', 'письмо', 'президенту', 'Владимиру', 'Путину', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['Как', 'оказалось', 'впоследствии', ',', 'послеоперационное', 'восстановление', 'проходило', 'с', 'некоторыми', 'осложнениями', ',', 'что', ',', 'наряду', 'с', 'недостатком', 'официальной', 'информации', ',', 'породило', 'серию', 'спекуляций', 'о', 'критическом', 'состоянии', 'здоровья', 'президента', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['По', 'его', 'словам', ',', 'к', 'нарушителям', 'будут', 'применяться', 'жесткие', 'меры', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Россия', 'и', 'Турция', 'подписали', 'в', 'минувшую', 'среду', '12', 'мая', 'межправительственное', 'соглашение', 'о', 'взаимной', 'отмене', 'виз', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Неделя', '""', 'русских', 'торгов', '""', 'в', 'понедельник', 'стартует', 'в', 'Лондоне', ',', 'Christie', ""'"", 's', 'возлагает', 'надежды', 'на', 'Аристарха', 'Лентулова', ',', 'Bonhams', '-', 'на', 'Николая', 'Рериха', ',', 'а', 'Sotheby', ""'"", 's', 'делает', 'ставку', 'на', 'расширение', 'пространства', 'борьбы', ',', 'впервые', 'организуя', 'аукцион', 'современного', 'русского', 'искусства', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-ORG', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Позднее', 'плакат', 'было', 'решено', 'убрать', '.']","['O', 'O', 'O', 'O', 'O', 'O']"
"['Такая', 'формулировка', 'не', 'могла', 'не', 'возмутить', '«', 'Архнадзор', '»', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O']"
"['Рекламодатели', 'назвали', 'главные', 'медиасобытия', 'последнего', 'года', 'Примечательно', ',', 'что', 'покупка', '«', 'Вимм-Билль-Данн', '»', 'компанией', 'PepsiCo', 'оказалась', 'в', 'рейтинге', 'на', 'первом', 'месте', ',', 'а', 'ограничение', 'доли', 'продавца', 'на', 'рынке', 'телерекламы', 'до', '35', '%', 'лишь', 'на', 'втором', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Метафорой', 'общественного', 'состояния', ',', 'наконец', '.']","['O', 'O', 'O', 'O', 'O', 'O']"
"['Вооруженное', 'противостояние', 'между', 'Арменией', 'и', 'Азербайджаном', 'из-за', 'Нагорного', 'Карабаха', 'началось', 'в', '1991', 'году', ',', 'когда', 'в', 'Нагорно-Карабахской', 'автономной', 'области', '(', 'НКАО', ')', ',', 'входившей', 'в', 'Азербайжанскую', 'ССР', ',', 'был', 'проведен', 'референдум', 'о', 'статусе', 'НКР', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['По', 'словам', 'Дурова', ',', 'о', 'своем', 'увольнении', 'он', 'узнал', 'из', 'СМИ', '.']","['O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'рамках', 'партнерства', '""', 'ВКонтакте', '""', 'и', '""', 'Первый', 'канал', '""', 'будут', 'делить', 'доходы', 'от', 'показа', 'рекламы', 'в', 'роликах', 'телеканала', 'в', 'социальной', 'сети', '.']","['O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Или', 'ситуация', 'пойдет', 'путем', 'деэскалации', ',', 'отвода', 'вооружений', ',', 'прекращения', 'огня', ',', 'или', 'ситуация', 'практически', 'пойдет', 'вразнос', '""', ',', '-', 'заявил', 'он', 'в', 'ходе', 'встречи', 'с', 'белорусским', 'лидером', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Президент', 'и', 'первая', 'леди', 'Мишель', 'Обама', 'задержались', 'в', 'Белом', 'доме', ',', 'а', 'персонал', 'и', 'посетители', 'собрались', 'на', 'ступенях', 'Капитолия', '.']","['O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['Смерть', 'причудливо', 'и', 'неотвратимо', 'вписалась', 'в', 'его', 'жизнь', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'этот', 'день', 'девушки', 'гадали', 'о', 'суженом', ',', 'и', 'он', 'переводил', 'их', 'через', 'мост', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['На', 'сайте', 'Кремля', 'указывается', ',', 'что', '""', 'эффективную', 'модель', '""', 'нужно', 'проработать', 'с', 'учетом', '""', 'эффективного', 'использования', 'субсидий', '""', '.']","['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['На', 'заседании', 'правительства', '9', 'августа', 'Дмитрий', 'Медведев', 'назвал', 'ситуацию', ',', 'сложившуюся', 'в', 'российской', 'космической', 'отрасли', ',', '«', 'неприемлемой', '»', '.']","['O', 'O', 'B-ORG', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['На', 'следующее', 'воскресенье', ',', '8', 'мая', ',', 'приходится', 'Неделя', 'жён-мироносиц', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Где', '?']","['O', 'O']"
"['Россия', 'сделает', 'все', ',', 'чтобы', 'конфликт', 'на', 'востоке', 'Украины', 'перешел', 'из', 'военной', 'фазы', 'в', 'фазу', 'обсуждения', 'за', 'столом', 'переговоров', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Стоимость', 'устройства', '—', '7—9', 'тыс', '.']","['O', 'O', 'O', 'O', 'O', 'O']"
"['Все', 'упомянутые', 'воскресные', 'дни', '—', 'праздники', 'подвижного', 'круга', ',', 'так', 'называемой', 'Триоди', 'цветной', ',', 'которая', 'начинается', 'с', 'Пасхи', 'и', 'продолжает', 'собой', 'Триодь', 'постную', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Высказываются', 'предположения', ',', 'что', 'деньги', 'могли', 'поступить', 'от', 'российских', 'банков', ',', 'а', 'также', 'о', 'том', ',', 'что', 'кредит', 'мог', 'быть', 'выделен', 'в', 'рамках', 'программы', 'по', 'достройке', 'двух', 'блоков', 'Хмельницкой', 'атомной', 'электростанции', '(', 'ХАЭС', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'O', 'O']"
"['Однако', 'предложение', 'одной', 'из', 'телекоммуникационных', 'фирм', 'США', 'о', 'прокладке', 'кабеля', 'получило', 'от', 'Гаваны', 'отказ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['10', 'мая', 'в', 'защиту', 'фонда', '""', 'Династия', '""', 'выступило', 'Общество', 'научных', 'работников', '(', 'ОНР', ')', '.']","['O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'O', 'O']"
"['Ведь', 'никогда', 'раньше', 'в', 'истории', 'человечества', 'не', 'наблюдалась', 'массовая', 'импотенция', 'среди', 'молодых', 'мужчин', '(', 'даром', 'что', '«', 'Плейбой', '»', 'существует', 'с', '1953', 'года', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Температуру', 'перехода', 'можно', 'довести', 'более', 'чем', 'до', '50', 'градусов', 'по', 'абсолютной', 'шкале', ',', 'если', 'подвергнуть', 'плёнку', 'воздействию', 'озона', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Потери', 'Греции', 'от', 'санкций', 'в', 'год', 'составляют', 'около', 'четырех', 'миллиардов', 'евро', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'нем', 'отмечается', ',', 'что', 'нужно', 'решить', 'вопрос', 'с', 'пригородным', 'железнодорожным', 'транспортом', ',', 'принимая', 'во', 'внимание', '""', 'необходимость', 'регулирования', 'тарифов', 'по', 'пригородным', 'пассажирским', 'перевозкам', 'на', 'железнодорожном', 'транспорте', 'на', 'уровне', 'федеральных', 'органов', 'исполнительной', 'власти', '""', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Александр', 'Стубб', 'был', 'назначен', 'премьер-министром', 'Финляндии', 'в', 'конце', 'июня', '.']","['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Мы', 'не', 'хотим', 'ещё', 'потерь', '.']","['O', 'O', 'O', 'O', 'O', 'O']"
"['Нынешний', 'центр', 'небезопасен', 'для', 'велосипедистов', ',', 'а', 'перестройка', 'дорог', 'обойдется', 'слишком', 'дорого', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'мае', 'этого', 'года', 'сообщалось', ',', 'что', 'федеральным', 'законом', 'предусмотрено', 'предоставление', 'в', '2013', 'году', 'государственной', 'гарантии', 'Российской', 'Федерации', 'ОАО', '""', 'Киностудия', '""', 'Ленфильм', '""', 'в', 'объеме', '1,53', 'млрд', 'рублей', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['ру', '»', ',', 'рекламодатели', 'отметили', 'отставку', 'мэра', 'Москвы', 'Юрия', 'Лужкова', 'и', 'назначение', 'Сергея', 'Собянина', ',', 'предстоящие', 'выборы', 'в', 'Госдуму', 'и', 'мораторий', 'Собянина', 'на', 'размещение', 'рекламных', 'конструкций', 'до', '2012', 'года', '.']","['I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['При', 'этом', 'информация', 'перемешивается', '–', 'двухмерные', 'голограммы', 'хранят', 'ее', 'в', '""', 'хаотической', ',', 'бесполезной', 'форме', '""', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Европейская', 'комиссия', 'в', 'течение', 'нескольких', 'месяцев', 'прилагала', 'усилия', ',', 'чтобы', 'найти', 'решение', 'по', 'проблеме', 'ограничения', 'импорта', 'из', 'Польши', '.']","['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'В', 'последний', 'год', 'той', 'войны', 'я', 'направлял', 'как', 'журналистские', 'репортажи', 'в', 'СМИ', ',', 'так', 'и', 'другие', 'материалы', 'для', 'моего', 'нового', 'друга', '""', ',', '-', 'сообщил', 'в', 'воскресенье', 'Форсайт', 'в', 'интервью', 'вещательной', 'корпорации', 'BBC', ',', 'приуроченном', 'к', 'выходу', 'его', 'автобиографии', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['О', 'стремлении', 'Черногории', 'в', 'Евросоюз', 'читайте', 'в', 'статье', 'Частного', 'корреспондента', '«', 'Черногория', ':', 'как', 'дойти', 'до', 'Европы', '?']","['O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ru', 'Group', 'получила', 'опцион', 'на', 'покупку', 'ещё', '7,5', '%', 'за', '112,5', 'млн', 'долларов', 'США', ',', 'таким', 'образом', ',', 'оценив', 'всю', 'компанию', 'в', '$', '1,5', 'млрд', 'долларов', 'США', '.']","['I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Встретились', 'тут', 'вот', 'со', 'следующим', 'президентом', 'США', '""', ',', '-', 'написали', 'девушки', 'в', 'Twitter', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']"
"['23', 'октября', '2015', 'года', ',', '14', ':', '10', ',', 'Москва', ',', 'Кремль', 'В', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'B-PER', 'I-PER']"
"['Он', 'пояснил', ',', 'что', 'в', 'прошлом', 'году', 'регионы', 'заплатили', 'госмонополии', 'лишь', '8,7', 'млрд', 'рублей', 'вместо', 'положенных', '15', 'млрд', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', '-', 'цитирует', 'Адоманиса', 'NEWSru', '.']","['O', 'O', 'O', 'B-PER', 'B-ORG', 'I-ORG']"
"['И', 'в', 'дни', 'празднования', 'юбилея', 'Бориса', 'Николаевича', 'в', 'городе', 'проходит', 'первый', 'Форум', 'общенациональной', 'программы', '«', 'Гражданское', 'общество', '—', 'модернизация', 'России', '»', ',', 'на', 'котором', 'обсуждаются', 'важнейшие', 'вопросы', '.']","['O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Высказываются', 'мнения', ',', 'что', 'мощное', 'ограждение', 'призвано', 'защитить', 'депутатов', 'от', 'иногда', 'протестующих', 'поблизости', 'оппозиционеров', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Неповторимость', 'этого', 'сочинения', 'заключается', 'не', 'только', 'в', 'том', ',', 'что', 'в', '«', 'Лазаре', '»', 'переплелись', 'два', ',', 'на', 'первый', 'взгляд', ',', 'совершенно', 'разных', 'музыкальных', 'гения', ':', 'Шуберт', '—', 'первый', 'великий', 'композитор-романтик', ',', 'Денисов', '—', 'ключевая', 'фигура', 'отечественного', 'музыкального', 'авангарда', 'второй', 'половины', 'ХХ', 'века', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Пользователи', 'Tumblr', 'угрожали', 'перестать', 'пользоваться', 'сервисом', ',', 'если', 'произойдёт', 'его', 'продажа', ',', 'указывая', 'на', 'такие', 'достоинства', 'сайта', ',', 'как', 'отсутствие', 'таргетинга', 'и', 'контекстной', 'рекламы', '.']","['O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'тексте', 'закона', 'блогер', 'описан', 'так', ':', '""', 'Владелец', 'сайта', 'и', '(', 'или', ')', 'страницы', 'сайта', 'в', 'сети', 'Интернет', ',', 'на', 'которых', 'размещается', 'общедоступная', 'информация', 'и', 'доступ', 'к', 'которым', 'в', 'течение', 'суток', 'составляет', 'более', '3', 'тыс', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Согласно', 'последнему', 'рейтинг', 'списку', 'ФИДЕ', ',', 'Топалов', 'имеет', 'наивысший', 'рейтинг', '—', '2804', '.']","['O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O']"
